date,time_of_day,Gb(i),Gd(i),Gr(i),H_sun,T2m,1.93,0
25/07/2023,22:09,0,0,0,0,23.66,0.97,0
25/07/2023,23:09,0,0,0,0,22.54,1.1,0
26/07/2023,00:09,0,0,0,0,21.54,0.62,0
26/07/2023,01:09,0,0,0,0,20.79,1.31,0
26/07/2023,02:09,0,0,0,0,20.28,1.59,0
26/07/2023,03:09,0,0,0,0,19.98,1.72,0
26/07/2023,04:09,0,0,0,0,19.69,1.72,0
26/07/2023,05:09,0,0,0,0,19.21,1.72,0
26/07/2023,06:09,69,58,0,10,17.92,1.59,0
26/07/2023,07:09,226,102,0,21.63,19.98,1.38,0
26/07/2023,08:09,388,139,0,33.51,23.98,1.1,0
26/07/2023,09:09,539,168,0,45.38,26.03,0.83,0
26/07/2023,10:09,670,185,0,56.8,27.77,1.1,0
26/07/2023,11:09,729,213,0,66.7,29.23,1.66,0
26/07/2023,12:09,749,227,0,72.05,30.29,1.59,0
26/07/2023,13:09,760,205,0,68.93,31.06,1.45,0
26/07/2023,14:09,728,172,0,59.9,31.53,1.1,0
26/07/2023,15:09,623,150,0,48.76,31.91,1.03,0
26/07/2023,16:09,446,142,0,36.96,31.84,1.03,0
26/07/2023,17:09,273,114,0,25.05,31.2,1.03,0
26/07/2023,18:09,104,77,0,13.33,29.59,0.97,0
26/07/2023,19:09,0,8,0,2.04,27.53,0.97,0
26/07/2023,20:09,0,0,0,0,25.38,0.9,0
26/07/2023,21:09,0,0,0,0,23.98,0.83,0
26/07/2023,22:09,0,0,0,0,22.68,0.69,0
26/07/2023,23:09,0,0,0,0,21.38,0.69,0
27/07/2023,00:09,0,0,0,0,20.61,1.03,0
27/07/2023,01:09,0,0,0,0,20.06,1.1,0
27/07/2023,02:09,0,0,0,0,19.54,1.1,0
27/07/2023,03:09,0,0,0,0,19.21,0.83,0
27/07/2023,04:09,0,0,0,0,19.09,0.69,0
27/07/2023,05:09,0,0,0,0,19.14,0.76,0
27/07/2023,06:09,63,57,0,9.87,18.56,0.83,0
27/07/2023,07:09,204,107,0,21.51,20.33,1.1,0
27/07/2023,08:09,377,136,0,33.39,22.53,1.52,0
27/07/2023,09:09,538,157,0,45.26,24.66,1.93,0
27/07/2023,10:09,671,170,0,56.66,26.54,2.07,0
27/07/2023,11:09,747,186,0,66.52,28.35,2.14,0
27/07/2023,12:09,753,209,0,71.83,29.87,2,0
27/07/2023,13:09,748,198,0,68.74,30.9,2.14,0
27/07/2023,14:09,511,288,0,59.75,31.6,1.79,0
27/07/2023,15:09,252,337,0,48.63,31.66,1.38,0
27/07/2023,16:09,351,187,0,36.84,31.34,1.03,0
27/07/2023,17:09,248,121,0,24.93,30.65,0.76,0
27/07/2023,18:09,100,74,0,13.2,29.43,0.55,0
27/07/2023,19:09,0,7,0,1.9,27.48,0.48,0
27/07/2023,20:09,0,0,0,0,25.83,0.62,0
27/07/2023,21:09,0,0,0,0,24.42,0.76,0
27/07/2023,22:09,0,0,0,0,22.72,0.9,0
27/07/2023,23:09,0,0,0,0,21.76,0.9,0
28/07/2023,00:09,0,0,0,0,21.89,0.34,0
28/07/2023,01:09,0,0,0,0,21.06,0.69,0
28/07/2023,02:09,0,0,0,0,20.38,0.62,0
28/07/2023,03:09,0,0,0,0,19.89,0.34,0
28/07/2023,04:09,0,0,0,0,19.43,0.07,0
28/07/2023,05:09,0,0,0,0,18.93,0.48,0
28/07/2023,06:09,66,56,0,9.74,18.39,0.97,0
28/07/2023,07:09,225,99,0,21.38,20.21,1.31,0
28/07/2023,08:09,381,139,0,33.27,23.99,1.59,0
28/07/2023,09:09,542,162,0,45.13,26.42,1.66,0
28/07/2023,10:09,662,185,0,56.51,28.52,1.79,0
28/07/2023,11:09,750,195,0,66.34,30.31,1.79,0
28/07/2023,12:09,786,198,0,71.6,31.79,1.24,0
28/07/2023,13:09,766,197,0,68.54,32.96,1.03,0
28/07/2023,14:09,720,171,0,59.6,33.78,0.97,0
28/07/2023,15:09,607,154,0,48.5,34.11,0.83,0
28/07/2023,16:09,439,141,0,36.72,33.83,0.76,0
28/07/2023,17:09,271,111,0,24.81,33.06,0.97,0
28/07/2023,18:09,107,72,0,13.06,31.73,1.1,0
28/07/2023,19:09,0,7,0,1.76,30.04,1.17,0
28/07/2023,20:09,0,0,0,0,28.04,1.17,0
28/07/2023,21:09,0,0,0,0,25.86,1.17,0
28/07/2023,22:09,0,0,0,0,25.05,1.1,0
28/07/2023,23:09,0,0,0,0,24.35,0.97,0
29/07/2023,00:09,0,0,0,0,22.96,0.48,0
29/07/2023,01:09,0,0,0,0,21.83,0.55,0
29/07/2023,02:09,0,0,0,0,21.27,0.55,0
29/07/2023,03:09,0,0,0,0,20.81,0.69,0
29/07/2023,04:09,0,0,0,0,20.55,0.9,0
29/07/2023,05:09,0,0,0,0,20.44,1.31,0
29/07/2023,06:09,56,59,0,9.6,20.52,1.86,0
29/07/2023,07:09,206,108,0,21.26,21.38,2.34,0
29/07/2023,08:09,372,143,0,33.15,25.27,2.69,0
29/07/2023,09:09,531,168,0,45,27.64,2.9,0
29/07/2023,10:09,661,185,0,56.37,29.7,2.97,0
29/07/2023,11:09,749,195,0,66.15,31.47,2.69,0
29/07/2023,12:09,785,199,0,71.37,32.99,1.93,0
29/07/2023,13:09,766,196,0,68.33,34.18,1.24,0
29/07/2023,14:09,719,172,0,59.43,34.96,0.83,0
29/07/2023,15:09,596,159,0,48.36,35.22,0.69,0
29/07/2023,16:09,421,151,0,36.59,34.87,0.83,0
29/07/2023,17:09,265,113,0,24.67,34.06,1.1,0
29/07/2023,18:09,96,76,0,12.93,32.76,1.24,0
29/07/2023,19:09,0,5,0,1.61,31.2,1.24,0
29/07/2023,20:09,0,0,0,0,29.24,1.17,0
29/07/2023,21:09,0,0,0,0,27.99,1.17,0
29/07/2023,22:09,0,0,0,0,27.43,1.1,0
29/07/2023,23:09,0,0,0,0,26.44,0.83,0
30/07/2023,00:09,0,0,0,0,25.02,0.41,0
30/07/2023,01:09,0,0,0,0,23.91,0.76,0
30/07/2023,02:09,0,0,0,0,23.34,0.76,0
30/07/2023,03:09,0,0,0,0,22.95,0.62,0
30/07/2023,04:09,0,0,0,0,22.75,0.55,0
30/07/2023,05:09,0,0,0,0,22.36,1.17,0
30/07/2023,06:09,57,57,0,9.47,22.35,2,0
30/07/2023,07:09,210,104,0,21.13,22.91,2.76,0
30/07/2023,08:09,372,143,0,33.03,26.35,3.17,0
30/07/2023,09:09,531,168,0,44.88,28.61,3.38,0
30/07/2023,10:09,675,176,0,56.22,30.64,3.31,0
30/07/2023,11:09,750,195,0,65.96,32.4,2.97,0
30/07/2023,12:09,771,208,0,71.14,33.87,2.14,0
30/07/2023,13:09,738,214,0,68.12,35.13,1.72,0
30/07/2023,14:09,707,179,0,59.27,35.92,1.52,0
30/07/2023,15:09,596,159,0,48.22,36.07,1.38,0
30/07/2023,16:09,429,146,0,36.45,35.73,1.24,0
30/07/2023,17:09,254,119,0,24.54,34.81,1.24,0
30/07/2023,18:09,97,74,0,12.78,33.44,1.31,0
30/07/2023,19:09,0,3,0,1.45,31.54,1.31,0
30/07/2023,20:09,0,0,0,0,29.55,1.31,0
30/07/2023,21:09,0,0,0,0,27.46,1.24,0
30/07/2023,22:09,0,0,0,0,25.59,1.1,0
30/07/2023,23:09,0,0,0,0,24.75,1.03,0
31/07/2023,00:09,0,0,0,0,23.87,0.76,0
31/07/2023,01:09,0,0,0,0,22.91,1.24,0
31/07/2023,02:09,0,0,0,0,22.08,1.38,0
31/07/2023,03:09,0,0,0,0,21.64,1.59,0
31/07/2023,04:09,0,0,0,0,21.28,1.86,0
31/07/2023,05:09,0,0,0,0,21.12,2.28,0
31/07/2023,06:09,66,52,0,9.33,20.85,2.76,0
31/07/2023,07:09,218,100,0,21,22.27,3.1,0
31/07/2023,08:09,374,142,0,32.9,25.96,3.45,0
31/07/2023,09:09,534,167,0,44.75,28.05,3.72,0
31/07/2023,10:09,666,184,0,56.07,29.86,3.79,0
31/07/2023,11:09,726,212,0,65.77,31.43,3.59,0
31/07/2023,12:09,761,217,0,70.9,32.66,2.9,0
31/07/2023,13:09,742,214,0,67.9,33.71,2.07,0
31/07/2023,14:09,697,188,0,59.09,34.37,1.66,0
31/07/2023,15:09,599,159,0,48.07,34.5,1.38,0
31/07/2023,16:09,440,140,0,36.31,34.08,1.31,0
31/07/2023,17:09,270,110,0,24.4,33.11,1.31,0
31/07/2023,18:09,101,71,0,12.63,31.56,1.38,0
31/07/2023,19:09,0,3,0,1.29,29.59,1.31,0
31/07/2023,20:09,0,0,0,0,27.79,1.31,0
31/07/2023,21:09,0,0,0,0,26.23,1.31,0
31/07/2023,22:09,0,0,0,0,24.19,1.24,0
31/07/2023,23:09,0,0,0,0,22.91,1.1,0
01/08/2023,00:09,0,0,0,0,21.78,0.97,0
01/08/2023,01:09,0,0,0,0,20.73,1.45,0
01/08/2023,02:09,0,0,0,0,20.01,1.66,0
01/08/2023,03:09,0,0,0,0,19.42,1.52,0
01/08/2023,04:09,0,0,0,0,18.99,1.38,0
01/08/2023,05:09,0,0,0,0,18.53,1.59,0
01/08/2023,06:09,66,51,0,9.2,18.55,2.14,0
01/08/2023,07:09,226,95,0,20.87,21.11,2.62,0
01/08/2023,08:09,385,136,0,32.78,24.13,3.03,0
01/08/2023,09:09,558,153,0,44.61,26.29,3.24,0
01/08/2023,10:09,680,177,0,55.92,28.22,3.24,0
01/08/2023,11:09,741,204,0,65.57,29.99,2.97,0
01/08/2023,12:09,776,209,0,70.65,31.57,2.21,0
01/08/2023,13:09,757,206,0,67.68,32.78,1.38,0
01/08/2023,14:09,726,171,0,58.91,33.49,0.9,0
01/08/2023,15:09,613,151,0,47.91,33.66,0.76,0
01/08/2023,16:09,452,133,0,36.17,33.28,0.9,0
01/08/2023,17:09,279,104,0,24.25,32.42,1.17,0
01/08/2023,18:09,104,69,0,12.48,31.14,1.31,0
01/08/2023,19:09,0,0,0,0,29.61,1.31,0
01/08/2023,20:09,0,0,0,0,27.98,1.38,0
01/08/2023,21:09,0,0,0,0,26.21,1.31,0
01/08/2023,22:09,0,0,0,0,25.68,1.17,0
01/08/2023,23:09,0,0,0,0,24.52,1.1,0
02/08/2023,00:09,0,0,0,0,22.94,0.69,0
02/08/2023,01:09,0,0,0,0,21.64,0.9,0
02/08/2023,02:09,0,0,0,0,20.79,1.1,0
02/08/2023,03:09,0,0,0,0,20.11,1.38,0
02/08/2023,04:09,0,0,0,0,19.79,1.86,0
02/08/2023,05:09,0,0,0,0,19.46,2.48,0
02/08/2023,06:09,66,50,0,9.06,19.28,2.97,0
02/08/2023,07:09,224,95,0,20.75,22.11,3.38,0
02/08/2023,08:09,398,127,0,32.65,25.37,3.66,0
02/08/2023,09:09,556,154,0,44.48,27.82,3.72,0
02/08/2023,10:09,679,177,0,55.76,29.82,3.59,0
02/08/2023,11:09,769,186,0,65.37,31.5,3.17,0
02/08/2023,12:09,775,209,0,70.4,32.81,2.48,0
02/08/2023,13:09,770,198,0,67.45,33.57,1.86,0
02/08/2023,14:09,738,163,0,58.72,33.9,1.66,0
02/08/2023,15:09,612,151,0,47.75,33.72,1.59,0
02/08/2023,16:09,450,133,0,36.01,33.05,1.59,0
02/08/2023,17:09,267,110,0,24.1,32.08,1.52,0
02/08/2023,18:09,104,67,0,12.32,30.7,1.52,0
02/08/2023,19:09,0,0,0,0,29.06,1.38,0
02/08/2023,20:09,0,0,0,0,27.39,1.24,0
02/08/2023,21:09,0,0,0,0,25.89,1.24,0
02/08/2023,22:09,0,0,0,0,24.13,1.24,0
02/08/2023,23:09,0,0,0,0,22.55,1.1,0
03/08/2023,00:09,0,0,0,0,21.26,1.31,0
03/08/2023,01:09,0,0,0,0,20.33,1.86,0
03/08/2023,02:09,0,0,0,0,19.71,1.86,0
03/08/2023,03:09,0,0,0,0,19.23,1.52,0
03/08/2023,04:09,0,0,0,0,18.67,1.45,0
03/08/2023,05:09,0,0,0,0,18.12,1.79,0
03/08/2023,06:09,58,51,0,8.92,18.04,2.21,0
03/08/2023,07:09,216,94,0,20.62,20.83,2.69,0
03/08/2023,08:09,377,132,0,32.52,23.39,3.03,0
03/08/2023,09:09,550,148,0,44.34,25.4,3.38,0
03/08/2023,10:09,661,177,0,55.6,27.37,3.66,0
03/08/2023,11:09,749,187,0,65.17,29.34,3.45,0
03/08/2023,12:09,770,200,0,70.15,30.89,2.55,0
03/08/2023,13:09,750,198,0,67.21,31.93,1.72,0
03/08/2023,14:09,705,172,0,58.53,32.48,1.66,0
03/08/2023,15:09,603,147,0,47.58,32.58,1.52,0
03/08/2023,16:09,434,134,0,35.86,32.13,1.38,0
03/08/2023,17:09,260,107,0,23.94,31.06,1.24,0
03/08/2023,18:09,101,65,0,12.16,29.43,1.38,0
03/08/2023,19:09,0,0,0,0,27.62,1.38,0
03/08/2023,20:09,0,0,0,0,26.24,1.1,0
03/08/2023,21:09,0,0,0,0,25.06,0.76,0
03/08/2023,22:09,0,0,0,0,23.57,0.62,0
03/08/2023,23:09,0,0,0,0,22.03,0.34,0
04/08/2023,00:09,0,0,0,0,21.23,0.83,0
04/08/2023,01:09,0,0,0,0,20.02,1.1,0
04/08/2023,02:09,0,0,0,0,19.37,1.38,0
04/08/2023,03:09,0,0,0,0,19.56,1.38,0
04/08/2023,04:09,0,0,0,0,19.9,1.72,0
04/08/2023,05:09,0,0,0,0,19.51,2.28,0
04/08/2023,06:09,57,51,0,8.78,19.37,2.48,0
04/08/2023,07:09,214,96,0,20.48,20.08,2.34,0
04/08/2023,08:09,383,131,0,32.39,22.53,2.21,0
04/08/2023,09:09,548,153,0,44.21,24.58,2,0
04/08/2023,10:09,670,177,0,55.44,26.4,1.72,0
04/08/2023,11:09,745,195,0,64.96,28.17,1.45,0
04/08/2023,12:09,766,209,0,69.89,29.48,1.31,0
04/08/2023,13:09,746,207,0,66.97,30.41,1.03,0
04/08/2023,14:09,715,171,0,58.33,30.7,1.31,0
04/08/2023,15:09,591,158,0,47.41,30.71,1.52,0
04/08/2023,16:09,432,139,0,35.69,30.24,1.59,0
04/08/2023,17:09,259,109,0,23.78,29.4,1.52,0
04/08/2023,18:09,100,65,0,11.99,28.08,1.52,0
04/08/2023,19:09,0,0,0,0,26.41,1.38,0
04/08/2023,20:09,0,0,0,0,24.66,1.17,0
04/08/2023,21:09,0,0,0,0,23,1.03,0
04/08/2023,22:09,0,0,0,0,21.5,0.83,0
04/08/2023,23:09,0,0,0,0,20.07,0.62,0
05/08/2023,00:09,0,0,0,0,19.21,0.55,0
05/08/2023,01:09,0,0,0,0,18.52,0.21,0
05/08/2023,02:09,0,0,0,0,18.05,0.55,0
05/08/2023,03:09,0,0,0,0,17.63,1.24,0
05/08/2023,04:09,0,0,0,0,17.24,1.59,0
05/08/2023,05:09,0,0,0,0,16.81,1.93,0
05/08/2023,06:09,56,49,0,8.64,16.96,2.21,0
05/08/2023,07:09,216,93,0,20.35,18.83,2.28,0
05/08/2023,08:09,385,127,0,32.26,20.96,2.41,0
05/08/2023,09:09,553,147,0,44.07,23.19,2.48,0
05/08/2023,10:09,665,176,0,55.28,25.33,2.48,0
05/08/2023,11:09,725,204,0,64.75,27.38,2.28,0
05/08/2023,12:09,760,209,0,69.62,29,1.24,0
05/08/2023,13:09,755,197,0,66.72,30.3,0.76,0
05/08/2023,14:09,709,171,0,58.13,31.19,0.83,0
05/08/2023,15:09,596,151,0,47.23,31.73,1.03,0
05/08/2023,16:09,435,134,0,35.53,31.78,1.17,0
05/08/2023,17:09,271,100,0,23.61,31.4,1.17,0
05/08/2023,18:09,98,64,0,11.82,30.57,1.24,0
05/08/2023,19:09,0,0,0,0,29.11,1.24,0
05/08/2023,20:09,0,0,0,0,27.36,1.24,0
05/08/2023,21:09,0,0,0,0,25.8,1.31,0
05/08/2023,22:09,0,0,0,0,24.06,1.38,0
05/08/2023,23:09,0,0,0,0,22.61,1.38,0
06/08/2023,00:09,0,0,0,0,21.59,0.97,0
06/08/2023,01:09,0,0,0,0,20.6,1.03,0
06/08/2023,02:09,0,0,0,0,19.78,0.76,0
06/08/2023,03:09,0,0,0,0,19.01,0.28,0
06/08/2023,04:09,0,0,0,0,18.23,0.41,0
06/08/2023,05:09,0,0,0,0,17.49,0.9,0
06/08/2023,06:09,58,48,0,8.5,17.31,1.1,0
06/08/2023,07:09,212,93,0,20.22,20.97,1.24,0
06/08/2023,08:09,384,126,0,32.13,25.41,1.24,0
06/08/2023,09:09,530,160,0,43.93,27.78,1.17,0
06/08/2023,10:09,650,184,0,55.12,29.77,1.03,0
06/08/2023,11:09,752,186,0,64.54,31.42,0.69,0
06/08/2023,12:09,758,209,0,69.35,32.74,0.62,0
06/08/2023,13:09,753,197,0,66.47,33.65,0.9,0
06/08/2023,14:09,693,180,0,57.92,34.21,1.31,0
06/08/2023,15:09,594,151,0,47.05,34.38,1.45,0
06/08/2023,16:09,433,133,0,35.35,34.13,1.45,0
06/08/2023,17:09,261,104,0,23.44,33.47,1.38,0
06/08/2023,18:09,94,64,0,11.64,32.36,1.31,0
06/08/2023,19:09,0,0,0,0,31.13,1.38,0
06/08/2023,20:09,0,0,0,0,28.89,1.38,0
06/08/2023,21:09,0,0,0,0,26.17,1.38,0
06/08/2023,22:09,0,0,0,0,24.03,1.45,0
06/08/2023,23:09,0,0,0,0,22.64,1.38,0
07/08/2023,00:09,0,0,0,0,21.67,1.24,0
07/08/2023,01:09,0,0,0,0,20.8,1.66,0
07/08/2023,02:09,0,0,0,0,19.95,1.66,0
07/08/2023,03:09,0,0,0,0,19.16,1.59,0
07/08/2023,04:09,0,0,0,0,18.5,1.24,0
07/08/2023,05:09,0,0,0,0,17.9,1.03,0
07/08/2023,06:09,54,47,0,8.35,17.77,1.03,0
07/08/2023,07:09,203,96,0,20.09,21.02,0.97,0
07/08/2023,08:09,363,135,0,32,24.64,0.97,0
07/08/2023,09:09,523,160,0,43.79,27.25,1.1,0
07/08/2023,10:09,655,177,0,54.95,29.61,1.59,0
07/08/2023,11:09,759,177,0,64.32,31.56,2,0
07/08/2023,12:09,795.01,180,0,69.08,33.03,1.86,0
07/08/2023,13:09,775.01,178,0,66.21,34.04,1.72,0
07/08/2023,14:09,698,172,0,57.7,34.73,1.66,0
07/08/2023,15:09,586,151,0,46.86,35.01,1.59,0
07/08/2023,16:09,402,148,0,35.18,34.74,1.45,0
07/08/2023,17:09,228,119,0,23.26,33.88,1.38,0
07/08/2023,18:09,71,72,0,11.45,31.93,1.31,0
07/08/2023,19:09,0,0,0,0,29.88,1.24,0
07/08/2023,20:09,0,0,0,0,27.62,1.17,0
07/08/2023,21:09,0,0,0,0,25.92,1.1,0
07/08/2023,22:09,0,0,0,0,24.67,1.1,0
07/08/2023,23:09,0,0,0,0,23.47,1.24,0
08/08/2023,00:09,0,0,0,0,22.46,1.17,0
08/08/2023,01:09,0,0,0,0,21.67,1.31,0
08/08/2023,02:09,0,0,0,0,20.79,1.24,0
08/08/2023,03:09,0,0,0,0,20.34,0.48,0
08/08/2023,04:09,0,0,0,0,20.06,0.55,0
08/08/2023,05:09,0,0,0,0,19.81,0.48,0
08/08/2023,06:09,11,54,0,8.21,19.47,0.55,0
08/08/2023,07:09,109,138,0,19.95,22.75,1.1,0
08/08/2023,08:09,321,155,0,31.87,27.11,1.79,0
08/08/2023,09:09,542,142,0,43.65,30.16,1.1,0
08/08/2023,10:09,619,192,0,54.78,32.78,0.9,0
08/08/2023,11:09,453,348,0,64.1,34.57,0.55,0
08/08/2023,12:09,782.01,180,0,68.8,35.8,0.97,0
08/08/2023,13:09,746,189,0,65.94,37.04,1.24,0
08/08/2023,14:09,672,180,0,57.48,37.61,1.31,0
08/08/2023,15:09,552,166,0,46.67,37.32,1.45,0
08/08/2023,16:09,474,104,0,34.99,34.94,1.52,0
08/08/2023,17:09,28,174,0,23.08,34.36,1.45,0
08/08/2023,18:09,9,75,0,11.27,33.84,1.45,0
08/08/2023,19:09,0,0,0,0,32.46,1.38,0
08/08/2023,20:09,0,0,0,0,30.4,1.38,0
08/08/2023,21:09,0,0,0,0,28.5,1.31,0
08/08/2023,22:09,0,0,0,0,26.62,1.17,0
08/08/2023,23:09,0,0,0,0,25.26,1.03,0
09/08/2023,00:09,0,0,0,0,23.94,0.62,0
09/08/2023,01:09,0,0,0,0,23.25,1.03,0
09/08/2023,02:09,0,0,0,0,22.77,1.17,0
09/08/2023,03:09,0,0,0,0,22.7,1.17,0
09/08/2023,04:09,0,0,0,0,23.55,1.1,0
09/08/2023,05:09,0,0,0,0,24.72,0.9,0
09/08/2023,06:09,19,54,0,8.07,25.38,0.69,0
09/08/2023,07:09,201,92,0,19.82,26.03,1.03,0
09/08/2023,08:09,324,151,0,31.73,29.32,0.83,0
09/08/2023,09:09,509,160,0,43.5,31.65,2,0
09/08/2023,10:09,640,176,0,54.61,33.86,2,0
09/08/2023,11:09,756,168,0,63.87,35.49,1.72,0
09/08/2023,12:09,806.01,163,0,68.52,36.84,0.97,0
09/08/2023,13:09,743,188,0,65.67,37.74,0.28,0
09/08/2023,14:09,14,350,0,57.25,38.31,0.41,0
09/08/2023,15:09,595,138,0,46.47,37.02,0.9,0
09/08/2023,16:09,35,260,0,34.8,33.36,1.03,0
09/08/2023,17:09,129,161,0,22.89,33.14,0.97,0
09/08/2023,18:09,75,65,0,11.07,32.67,1.1,0
09/08/2023,19:09,0,0,0,0,32.91,1.17,0
09/08/2023,20:09,0,0,0,0,31.79,1.17,0
09/08/2023,21:09,0,0,0,0,30.81,1.1,0
09/08/2023,22:09,0,0,0,0,29.92,0.97,0
09/08/2023,23:09,0,0,0,0,28.77,0.97,0
10/08/2023,00:09,0,0,0,0,28.1,0.83,0
10/08/2023,01:09,0,0,0,0,26.76,1.17,0
10/08/2023,02:09,0,0,0,0,26.08,1.31,0
10/08/2023,03:09,0,0,0,0,25.93,1.59,0
10/08/2023,04:09,0,0,0,0,26.2,2.14,0
10/08/2023,05:09,0,0,0,0,25.91,2.9,0
10/08/2023,06:09,21,53,0,7.92,25.59,3.38,0
10/08/2023,07:09,124,129,0,19.68,26.26,3.72,0
10/08/2023,08:09,322,151,0,31.6,29.97,3.66,0
10/08/2023,09:09,497,166,0,43.36,32.21,3.52,0
10/08/2023,10:09,638,176,0,54.43,34.28,2.97,0
10/08/2023,11:09,767.01,160,0,63.64,35.96,2.55,0
10/08/2023,12:09,815.01,157,0,68.24,36.82,1.52,0
10/08/2023,13:09,782.01,162,0,65.4,37.35,0.69,0
10/08/2023,14:09,692,163,0,57.02,37.34,0.55,0
10/08/2023,15:09,476,207,0,46.26,36.5,0.76,0
10/08/2023,16:09,378,151,0,34.61,35.84,0.97,0
10/08/2023,17:09,183,134,0,22.7,35.18,1.03,0
10/08/2023,18:09,47,74,0,10.87,34.32,1.1,0
10/08/2023,19:09,0,0,0,0,32.6,1.17,0
10/08/2023,20:09,0,0,0,0,30.72,1.31,0
10/08/2023,21:09,0,0,0,0,30.06,1.38,0
10/08/2023,22:09,0,0,0,0,28.82,1.45,0
10/08/2023,23:09,0,0,0,0,27.35,1.45,0
11/08/2023,00:09,0,0,0,0,26.49,0.83,0
11/08/2023,01:09,0,0,0,0,25.36,0.76,0
11/08/2023,02:09,0,0,0,0,24.29,1.31,0
11/08/2023,03:09,0,0,0,0,23.04,2.28,0
11/08/2023,04:09,0,0,0,0,22.04,3.1,0
11/08/2023,05:09,0,0,0,0,21.02,3.66,0
11/08/2023,06:09,40,48,0,7.78,20.83,4.14,0
11/08/2023,07:09,195,97,0,19.55,25.06,4.34,0
11/08/2023,08:09,372,129,0,31.46,29.36,4.34,0
11/08/2023,09:09,528,159,0,43.21,31.92,4.21,0
11/08/2023,10:09,662,175,0,54.26,33.72,3.86,0
11/08/2023,11:09,738.01,194,0,63.41,35.1,3.03,0
11/08/2023,12:09,758.01,208,0,67.95,36.01,2,0
11/08/2023,13:09,767.01,187,0,65.12,36.5,1.31,0
11/08/2023,14:09,718,161,0,56.78,36.6,0.48,0
11/08/2023,15:09,589,150,0,46.05,36.46,0.83,0
11/08/2023,16:09,410,141,0,34.41,35.9,0.83,0
11/08/2023,17:09,252,101,0,22.5,35.12,0.83,0
11/08/2023,18:09,85,59,0,10.67,34.05,0.9,0
11/08/2023,19:09,0,0,0,0,32.53,0.97,0
11/08/2023,20:09,0,0,0,0,30.58,1.03,0
11/08/2023,21:09,0,0,0,0,29.88,1.1,0
11/08/2023,22:09,0,0,0,0,28.58,1.17,0
11/08/2023,23:09,0,0,0,0,27.37,1.17,0
12/08/2023,00:09,0,0,0,0,26.4,0.9,0
12/08/2023,01:09,0,0,0,0,25.51,0.97,0
12/08/2023,02:09,0,0,0,0,24.82,1.52,0
12/08/2023,03:09,0,0,0,0,24.16,1.93,0
12/08/2023,04:09,0,0,0,0,23.78,2.62,0
12/08/2023,05:09,0,0,0,0,23.32,3.31,0
12/08/2023,06:09,44,45,0,7.63,22.73,3.66,0
12/08/2023,07:09,199,92,0,19.41,24.17,3.86,0
12/08/2023,08:09,381,121,0,31.33,28.69,3.86,0
12/08/2023,09:09,523,159,0,43.06,30.95,3.86,0
12/08/2023,10:09,657,175,0,54.08,32.45,3.72,0
12/08/2023,11:09,732.01,194,0,63.18,33.79,3.1,0
12/08/2023,12:09,767.01,199,0,67.65,34.72,2.21,0
12/08/2023,13:09,761.01,187,0,64.83,35.13,1.66,0
12/08/2023,14:09,698,170,0,56.54,35.39,1.03,0
12/08/2023,15:09,593,144,0,45.83,35.31,0.69,0
12/08/2023,16:09,420,131,0,34.21,34.82,0.83,0
12/08/2023,17:09,243,103,0,22.3,33.99,0.97,0
12/08/2023,18:09,80,59,0,10.46,32.82,1.03,0
12/08/2023,19:09,0,0,0,0,31.04,1.03,0
12/08/2023,20:09,0,0,0,0,29.59,1.03,0
12/08/2023,21:09,0,0,0,0,27.89,1.03,0
12/08/2023,22:09,0,0,0,0,27.87,0.97,0
12/08/2023,23:09,0,0,0,0,27.04,0.97,0
13/08/2023,00:09,0,0,0,0,25.5,0.62,0
13/08/2023,01:09,0,0,0,0,24.58,0.41,0
13/08/2023,02:09,0,0,0,0,24.08,0.07,0
13/08/2023,03:09,0,0,0,0,23.42,0.28,0
13/08/2023,04:09,0,0,0,0,22.77,0.62,0
13/08/2023,05:09,0,0,0,0,22.47,1.24,0
13/08/2023,06:09,45,43,0,7.49,22.02,1.79,0
13/08/2023,07:09,196,91,0,19.27,23.4,2.21,0
13/08/2023,08:09,374,121,0,31.19,26.76,2.62,0
13/08/2023,09:09,525,152,0,42.91,28.89,2.62,0
13/08/2023,10:09,635,183,0,53.9,30.53,2.48,0
13/08/2023,11:09,722.01,195,0,62.94,31.88,2.28,0
13/08/2023,12:09,787.01,180,0,67.35,33.13,1.17,0
13/08/2023,13:09,780.01,168,0,64.54,34.05,1.03,0
13/08/2023,14:09,688,170,0,56.29,34.53,0.97,0
13/08/2023,15:09,573,150,0,45.61,34.41,0.69,0
13/08/2023,16:09,374,154,0,34,33.88,0.55,0
13/08/2023,17:09,243,99,0,22.1,32.82,0.62,0
13/08/2023,18:09,79,57,0,10.25,31.46,0.76,0
13/08/2023,19:09,0,0,0,0,29.6,0.83,0
13/08/2023,20:09,0,0,0,0,28.27,0.9,0
13/08/2023,21:09,0,0,0,0,26.65,0.9,0
13/08/2023,22:09,0,0,0,0,26.53,0.9,0
13/08/2023,23:09,0,0,0,0,25.79,0.97,0
14/08/2023,00:09,0,0,0,0,25.02,0.69,0
14/08/2023,01:09,0,0,0,0,24.26,0.62,0
14/08/2023,02:09,0,0,0,0,23.55,0.83,0
14/08/2023,03:09,0,0,0,0,22.88,1.52,0
14/08/2023,04:09,0,0,0,0,22.43,2.41,0
